IW,IF,VW,FP,Depth,Width
48,150,9.813829306019958,66,1.095504187468898,1.9821667182554579
45,135,8.78730457012503,50,1.2838932437213837,1.8730858964464197
48,143,7.429956853381396,79,1.0602126866822785,1.8692120731613209
46,147,9.750183658677393,75,1.1130878002135538,2.019827864440827
44,143,11.625931792986847,89,1.1884409565532361,1.9056351061438206
46,146,10.477989514720955,53,1.0986463375178956,2.484425131932622
43,150,10.904741005468438,75,0.8795137766580399,1.9551862677155074
45,138,9.772385171125416,70,1.2416088785184949,1.9197805744696246
45,142,8.254844570525592,71,0.9577616813891933,2.1983140267735415
43,150,10.247468974549982,56,1.2452733979862605,1.762931090678901
44,140,9.942982926081207,70,1.4250044612983848,2.6
44,144,11.159534927745169,73,1.1665498892099366,1.9820446935396199
44,150,8.673873971546435,84,1.037899791699565,2.457350742285876
49,131,11.092172563806791,57,1.4102455686809028,2.015367892783443
45,147,11.231866183267519,88,1.3018507669993005,1.9203861685493404
43,144,10.605080208248767,107,1.0647633721011358,2.0132148569587036
43,144,9.975373271247966,81,1.3266540280827113,2.01773147619913
43,149,10.220485596471239,80,1.1891529648873078,2.0297698213694826
45,150,8.563291964436344,75,1.2826988959855572,1.840677380080034
43,137,10.440317864828101,81,1.1784732340371338,1.7945575394196458
44,141,8.359947561069353,81,1.1850228435566141,2.2750860283193
43,150,11.538182407727119,67,1.0982114298866672,2.0124573043637404
44,150,8.007163963452816,83,1.0737321371487867,2.250083966498048
46,141,10.880143836400938,75,0.9313263616175076,1.819182509924629
45,140,9.968511922838315,58,1.1055240147012708,1.787554638814889
44,137,11.031236774850683,50,1.2320456510452584,2.3244783118441523
45,150,9.046226913750486,77,1.2894380923821567,1.8353151321273662
45,147,9.91106097131675,79,1.3118890666800405,2.4813516927391794
47,142,10.582342750413364,62,1.1998136809684454,1.9920430087654846
44,145,8.132529321923874,70,1.392783076957627,1.7791711382775497
47,147,8.540302081184874,77,1.3831236078327156,1.903458528775805
44,149,10.900906193769723,125,1.4195063360791988,2.33865515437392
45,146,10.734596185361676,71,0.961778275994609,2.1316069204104635
43,143,11.436257941145174,90,1.0916076190503903,1.7445447029521652
46,142,9.760472470939554,85,0.9920868226523379,2.4285266647359203
43,143,12.0,121,1.1691841755203383,1.847355174444553
43,141,12.0,81,1.1935176958168523,2.0608344649666797
43,143,8.845322882624457,69,1.234814643939451,2.066585276031751
49,142,10.543813936453239,78,0.9981200226894789,2.005194489755399
44,149,8.346973701857888,75,0.9657925671349136,2.220727576339286
