IW,IF,VW,FP,Depth,Width
44.824466498903206,131.57560731174905,7.924256757849103,113.49868327403732,0.9546168262286563,1.9981969147633623
48.734753653619805,139.97046052906742,5.3382615954540125,70.05410195094666,1.746991751798156,2.3605578156368
43.73089438185629,147.8931784690484,6.465043257237709,79.07936444524873,1.3665567517999115,2.312439435621125
45.76114758757427,132.48081573646553,9.502870180072092,95.52948633951345,0.993910963647535,1.8635266106021005
43.04854731311294,141.66576312521184,9.96592006867012,70.74341815858772,0.9404012245358423,1.807932248449846
45.27546513326436,135.8110249775197,8.486184263164759,81.31503318272122,1.0204343819797113,1.9300113275282829
48.83763592002653,149.72704882881627,11.358761319886586,81.27553540044354,1.5184862279207998,1.9745859237147032
47.87640314333537,145.60808483909634,4.523387596049181,62.716907596699436,1.6983153245757827,2.3417442507086017
45.497458674519535,140.36033945821697,10.936182971069453,103.47232513947074,0.9513512379139248,2.0214518536868593
44.27343195620989,140.5635173213644,6.391839091283708,122.22638295127794,1.0292098461663348,2.5846509226602703
46.99635565780648,148.0723395599047,10.998604073886352,101.46939171602469,1.0481451230406251,2.070289645194518
47.05597350593577,142.45729846616425,4.668406697656957,71.01523443832822,1.6911378466714595,2.452839805981094
43.67294544108612,131.66601570886436,6.306819248833305,92.56130302841544,0.8350717030407665,2.177711559624126
43.43047826599496,146.15167918777058,11.74196227760589,79.91009309336513,1.1924706844121526,1.7542676930176484
47.00215091025927,145.21660613197153,10.411363077363736,103.44899652184534,0.9951662719795898,1.9702048408194814
43.00625052484127,149.92760439066495,6.911483070467028,118.98146704590029,1.143705983999937,2.584915201003127
48.17286294147137,140.3769627377264,8.981304701899562,79.04775736943796,1.2941322086287192,1.9136138136610674
43.33793092396513,145.4365670112117,11.853677777469539,111.49285516819569,1.0739704908292134,1.975643538224268
47.504886537479905,143.68422675820352,10.597279282223864,80.29572950916875,1.060943911694943,1.8415593072939165
46.94992907981105,132.03347998450596,4.59222172308162,68.42820252632954,1.3594821960399464,2.2695227774197027
45.57604229746367,140.32567388543808,7.431705291823876,56.81003212196228,1.2420736961760843,1.7929573870475384
48.155108361556934,148.97508515056342,9.792863240578253,83.47252585027192,1.3738949069025472,1.978296937729848
44.18611026354459,144.4698147792702,6.383308207327445,105.22486413537257,1.2402779217655857,2.4077922173078803
46.152624184414115,146.0878307426675,8.158764583865146,75.8978419035108,1.5371565893158559,2.067870933738781
44.94304414526525,140.64043451346126,10.71615092747517,101.48600890108779,1.1326326825443125,1.944798646680366
45.26072822608564,147.9634921751694,7.311787740592796,80.64424477745376,1.5400141898833626,2.1426527987847255
45.849142255530744,143.57956369284022,5.834631091578262,63.38995713036519,1.4093503955439617,2.1686946032621175
46.957109341427284,133.02532400696225,6.646652541096783,52.27464043780858,1.2344578847474712,1.6681436877060154
46.063256268689955,136.60430249862708,8.169694033842232,113.44369444642135,1.1117751297211902,2.2020596295459844
45.9009824963874,136.57674757226974,11.28992938336269,120.89593628951482,0.7825846831644785,1.9171341434289464
47.82400795094252,143.04056572970663,7.580994476439624,91.23505062245121,1.3114692433777657,2.138841551822182
44.523633272311116,148.49886505538876,9.30355210168483,110.99206231645508,1.3274052426340197,2.0841698812831226
48.97832323463639,149.84458146923185,11.223611075131796,104.86043682496899,1.1231161985056666,2.0123396916861886
44.97514131677963,140.79465679393476,8.639411854709,109.38261553715296,1.1001316074905898,2.1407593412771244
43.15598041063674,147.67243625040626,7.819439258480157,62.047517603940214,1.4563138393780142,2.0278774733659306
44.48081297130241,134.17081265365903,10.811564596120643,59.64017484030041,0.9863972796651655,1.5009553863185967
44.286266722093,149.6938233374807,11.046040722054897,73.87103800128868,1.0219876767040792,1.8138293469429914
43.152462255974875,139.861440570032,7.025685669273775,60.01501212007872,1.1828464433668358,1.8241491778534296
47.045332727970994,142.52103848586233,6.0966792709567175,93.78587887118978,1.2832904368316989,2.424006863523387
43.1228656493452,145.93284013871272,4.815074502554636,71.79541204042697,1.5096122732886303,2.3878151701688766
45.21795696395507,148.97364813858655,11.98345429162649,89.00585854630467,1.0416287153652144,1.8320168664736802
45.83603372433188,140.06160732142774,4.7644214623806525,79.83889235229383,1.3735991637499303,2.6319275689898878
45.2299834545471,141.59143297983783,5.365111411956489,79.69059519627291,1.46854344058689,2.4043915035886565
46.01646433951292,141.7195462805676,8.055472047109461,123.59189139406742,0.962657285525259,2.2463607867319353
43.937079312502966,140.08035808601454,4.692218389764439,57.56123835191757,1.5114880903722288,2.151531264572746
47.71397944686475,148.84353486641476,9.41708712942669,68.18453931647879,1.2916921005303441,1.9319284642969732
46.91128017676472,148.05102540787504,9.57502431731596,81.11743697140068,1.2155878545192298,1.971340700378593
48.33169550946535,138.59044929571513,11.55679928020145,95.80775654070567,0.8928354798578076,1.913264499968286
47.88547444179002,148.9635650048945,9.674993564401001,59.24082644701613,1.371002352400476,1.8118527626151064
43.79367411826964,139.4997125954708,5.169177836077649,103.44062825167032,1.2438581427220956,2.5065210257859962
46.605518668452376,143.35152790203014,9.666184554828613,53.06589538981858,1.51624471785457,1.6303209127896445
45.671876933558785,147.58360457822047,10.207361444511388,59.89421538038378,1.3777141130870245,1.688585173387765
47.052121812538005,139.1114348081804,5.592216403240374,67.68320905851874,1.707530068292675,2.184194730200066
45.595833207638904,135.6015091662281,10.991536354585065,63.132389699267286,1.1590112169198918,1.4765298809490826
46.73816350819577,134.35256773834487,10.882356574353391,96.17263089366335,0.8910705431292106,1.8108854330141295
47.81747995019955,145.70587194876117,11.076291968963226,70.88051557621446,1.2483523781768988,1.7827068936118933
43.52639838217007,145.4201185848174,8.747724524456316,59.247065655770825,1.4435716303692911,1.8274838790582395
46.15316259013086,142.49940137559025,6.797765624146221,50.42609710855846,1.4008747058217728,1.885865046577797
44.926911873971534,145.36023210040102,9.583411999431622,65.16339122640431,1.4590689186261296,1.9307657518579537
45.92692948830377,144.88186027099175,9.795602760531075,59.72998369487365,1.1714960965225485,1.709477431889049
43.056056778395536,144.63743067399975,10.254876951574857,124.7313459367938,0.8525442767685368,2.0943893632837196
45.76128820156458,131.2996411282275,5.397204585359021,73.99065744446611,1.427536934925291,2.1800832489264894
46.59841533326331,142.5007588217127,5.552406738615978,96.33810076779449,1.4405597947010307,2.5343189730870797
43.15858375274322,140.90758190811493,7.032939404685578,116.47763832509976,1.1009608258999486,2.380763562238048
43.82668557942832,145.89314397852846,4.707901935714242,69.98741003512893,1.7937078522127357,2.4338015400003794
