IW,IF,VW,FP,Depth,Width
47,137,7.165047936710146,94,1.16194007936436,2.5386089963951703
46,143,8.832396372096996,74,1.3185745233313932,1.9228137893558606
48,137,9.673766090869073,90,1.1420180007913308,1.9999919049767698
46,139,9.74069380258171,86,1.136311225847703,1.7579239996841907
49,131,8.97357592486556,125,1.1143905996800554,2.5320296203851362
43,148,9.280659283138535,57,1.1937181639001522,1.8486703576244081
44,145,9.939971275434953,63,0.9951571194939935,1.7424932575274
45,144,4.7930943118593605,65,1.6149981994380795,2.445438441782288
44,145,9.290482683815398,65,1.1945780764809992,1.8431511795745334
44,147,8.95888497081141,58,1.506821379688938,1.7298633959096876
44,141,4.5,70,1.7549597183101457,2.2839313735313853
45,143,9.550952931452814,69,1.2037124934495735,1.7219775237935293
44,147,9.96960339539337,54,1.6317669342506291,1.8541422269495358
46,140,5.228046396553336,78,1.0994917202708225,2.50757760468734
43,148,9.39011178793979,51,1.3617261478207956,1.7751385992322435
45,144,8.330208758809002,70,1.3556995599300916,2.104594916138513
46,142,9.753460858986926,76,1.2430025002598746,1.7214521905159104
43,150,9.776077428206543,50,1.2819651670144223,1.68
48,141,7.856875620236378,73,1.76,2.4622652158964007
47,139,6.910254186319775,77,1.3156462313815995,1.9027482963359266
47,139,10.088309696443643,94,0.9499185926484724,1.7238940705173
48,142,9.768832044254975,75,0.8507887766771567,1.8246135279378712
44,149,8.096424257572522,50,1.535978445543983,1.7371602916014723
46,134,8.394840875416698,109,1.0592231811096675,2.447705127961873
45,142,6.242096588859846,75,0.9625588197176074,2.0460927103437623
48,137,8.36126487580932,100,0.8419632035129411,1.9014558298258566
46,146,11.322386640596529,58,1.3851618113190445,1.7176289219724055
44,148,8.85250510094916,56,1.1130282012763744,1.800011298221993
45,140,8.474306628021269,81,1.3114222531925173,2.2292783491791157
43,150,10.985095504463608,50,1.2138794214308237,1.68
49,131,5.513657470158115,125,0.8720925158782796,2.6
46,140,8.338756582384388,79,1.0615975398709687,2.1342900042105786
43,149,10.580784403541863,50,1.2375505469396588,1.68
43,150,8.964427670463886,50,0.8894398914867002,1.68
47,131,7.821940822990706,123,1.1609913632272502,2.4429088609737057
43,150,9.652425211074293,50,1.681325087896658,1.68
47,138,9.084163890374912,85,1.3034320614278985,1.9859860298423235
47,133,7.603056562164763,111,1.1091862054457151,1.998799006344546
44,144,9.113398009010739,70,1.0938103511211947,1.8866033772472428
44,147,12.0,56,0.8,1.68
46,144,9.137619227059389,69,1.379181879261198,1.951135695909594
47,143,11.921803587429105,75,0.8,1.68
48,138,8.469344820453408,87,1.1110209615888764,1.9714650918196586
45,139,4.5,85,1.413445038465848,2.577171951062321
48,137,8.720028563751585,93,0.9741708715657307,2.505634173884275
43,148,11.754988342331862,57,0.9212142982310191,1.68
47,139,8.46608027043129,81,1.2009548077352505,1.9255016977552188
45,140,5.36882880467218,77,1.2753434468891898,2.1441120244093423
47,138,7.134316990451822,88,1.0450584868793087,2.48209480896624
46,140,9.504632935576408,80,1.1980132615861654,1.8209818503534654
48,137,10.202144057166874,99,1.189538729577346,1.9302920327748596
46,142,9.43177024004488,73,1.1443648787278062,1.849796219938385
45,141,9.929146244001487,74,1.0868440069710683,1.7819157868021969
44,148,9.0866361800498,50,1.4990684734263637,1.7897853443702274
43,149,9.75422419294117,52,0.8747956467928169,1.68
47,140,8.264308070963752,78,1.2046131089314283,1.9706094177577502
44,148,5.429648692657437,52,1.422832749620224,1.9471136563716414
46,142,8.00714142793297,69,1.3725008777705394,2.0859544385893862
43,145,8.087507700619263,61,1.6233148664390114,1.840871372999848
47,137,9.45517803281475,89,1.4001101272712764,1.846579063685138
43,147,5.85868987833484,53,1.2586362939970241,1.9560347541916605
47,141,9.343524737108268,78,1.2180960190350052,1.922215315276818
44,145,9.397445564225915,61,1.1179949721583964,1.68
47,137,11.205930539753599,93,1.0764569210963466,1.8232371927801698
46,140,9.243087427472737,84,1.1264538216895346,2.014552635050895
44,141,8.819047468233435,76,1.258887068431394,1.9724238010169497
48,132,8.40618862686363,125,1.0771412204923676,2.4731576074606383
45,144,7.892444649692239,67,1.176906778725742,1.9709415845682483
46,139,5.375120277256857,80,1.7015409187305077,2.36024804699363
45,142,9.922886267831547,71,1.1892111614027794,1.7766845546303265
46,145,12.0,67,0.9779290332495342,1.68
47,131,8.596466502786795,125,1.2506439129827294,2.4776130970548342
49,131,9.073016649884693,125,0.8,2.6
48,133,9.468071118625081,114,1.3041602004457158,1.9645401570164425
45,146,12.0,66,0.8638139619082305,1.68
46,141,9.784450261576561,79,1.2293910657631497,1.7945250163129345
46,138,9.28997667098936,86,0.9820615161140468,1.7045819265348667
43,150,4.7725922379239645,50,1.1159307285556987,1.823860858355303
44,147,10.105831923969449,58,1.1291509733042735,1.7632996402247147
47,141,8.173795476183642,77,1.3288191336120916,2.1761822021250867
45,147,10.919871477652814,58,1.2855769102105408,1.68
