IW,IF,VW,FP,Depth,Width
47,141,9.129477948751873,75,1.3413117201127822,1.8596227593617574
44,150,11.335355719651712,50,0.8507107486779684,1.68
47,139,8.066904796047702,84,1.3209796744211495,1.9907137214826172
48,131,10.378338863579634,125,0.8,2.01440448832473
48,139,11.509456060668642,84,1.0936651018155767,1.7736261787548966
48,139,12.0,81,1.1709554687169694,1.68
43,150,6.294668878088518,50,1.76,1.8723790598926433
46,141,5.357747904742803,76,1.1611895263813985,2.0730492376890117
47,138,12.0,111,0.8,1.68
49,134,9.605207049674885,117,0.8,1.9751590264997074
45,140,10.673043216109233,83,1.0223465214208114,1.7000068652121898
49,133,9.954096569281461,125,0.8,1.9085071162035405
45,146,9.665831241476425,59,1.2960876976199733,1.8495741026603567
46,138,9.488940698291655,90,1.1978220241974744,1.977879406423299
47,138,11.01012353889459,94,0.8013405661912777,1.7366054594758593
44,143,4.591457229041333,72,1.1328906165498422,2.1521004458769637
43,150,8.75529524362859,50,1.383010765675869,1.7809479210306747
48,136,10.717891993985164,93,1.3006387201220468,1.826057850669517
49,137,9.34800004790248,91,1.0762466334683847,1.8955634859445498
43,150,8.557018211614219,50,1.76,1.68
46,141,9.889981704939595,78,0.8242354080583256,1.8181000174702344
44,147,7.493455583731656,60,1.1706150714701178,1.9233398475410837
45,142,9.944021751802984,76,1.2223293634169414,1.7373991790384045
48,134,4.5,100,1.3090886101136703,2.572666342769353
48,135,10.419057390875956,106,0.8,1.8133302890295055
45,144,4.5,65,1.3484047996615303,2.6
44,142,4.5,73,1.529441344600075,2.6
46,139,10.896120555150592,85,1.050597607580083,1.8239575502777563
48,138,8.773383182647144,91,1.0474496261231865,1.9252418323323433
46,139,9.314030906620436,80,1.202635953730528,1.7944413552450487
46,140,8.380474249418468,82,1.3368814360765953,1.900793184848115
43,146,7.918427201180886,63,1.2319299782220867,1.851005818931582
45,145,8.875421203895332,60,1.3683109239157705,1.816204877665609
44,143,9.181332721667637,71,1.1144717782121942,1.9144843441465935
48,133,12.0,122,0.8,1.68
45,145,9.487036044229068,65,1.30160316766241,1.8271755417446391
47,138,10.204303171150347,89,1.1178578021491294,1.9363489023616647
46,141,8.53435358346183,71,1.389483859328842,1.8499270151505784
44,145,8.895524528873715,63,1.38474027783527,1.894453244610485
45,143,4.7761429245356055,70,1.5766684266896334,2.491896139707004
45,145,12.0,64,1.0049386972590921,1.68
48,135,10.178909021502095,100,0.8622195378223987,1.8325855239136888
47,137,9.390857589879035,105,0.8023873357191941,1.9219522323794098
43,150,12.0,50,1.3367951951045194,1.68
43,148,7.528740036577005,53,0.9677553105766812,1.7750641271828766
46,137,9.323243073467841,92,1.1739474577519948,2.0496941723581283
45,147,11.506019595256772,57,1.0159419287682943,1.68
47,132,10.398660131188059,124,1.061989925721881,1.8065672981982497
44,143,4.874773597679407,63,1.642481990958997,2.427675949361356
44,149,9.548105401363104,51,1.2893708819787073,1.7918584348661473
47,133,5.426656558594336,119,0.9842462142063466,2.1216516938293717
43,148,5.3348436961537615,50,1.386118049076032,1.708158897559296
45,147,9.816466633638969,56,1.281489333188234,1.68
46,142,9.019494976086529,69,1.2969795335085847,1.867164871183993
43,147,8.923599795070706,57,1.206664671793065,1.82192895469328
43,148,8.805011027899974,51,1.4727367574903099,1.68
44,144,10.875887002246655,71,0.974414773239071,1.8110585856501673
45,145,9.537200717772368,66,1.0873876962077393,1.8493809338239104
44,146,5.56903231431425,57,1.3627971140873225,2.146740553649455
49,131,8.338767812342946,125,0.933665449260492,2.5897572027743574
43,150,4.5,50,1.76,1.7613470067824248
43,143,5.545182317179239,65,1.3219138361889438,1.864220687470119
46,140,9.52953036607593,81,1.2698887201524023,1.8664188715599865
46,143,4.607515504477142,68,1.6863971538743199,2.2973617960354886
43,150,4.5,50,1.6869712544678923,2.040533139271848
44,144,8.415509262150257,67,1.154672513685244,1.9677739397929053
48,133,10.458469681663658,120,0.9083625375061457,1.8981420502813304
46,141,8.49083320555749,75,1.3081057660843363,1.8666260410183666
48,138,8.564369055800963,96,0.8222310778302998,2.237715878145303
45,143,4.976968181216467,67,1.5022053554527417,1.9092473138841128
44,145,9.47558668182799,68,1.1936056770393488,1.8933837837883976
47,144,8.533330561462007,64,1.31245554637192,1.754753864524315
44,146,9.64278781748637,60,1.2997807003009274,1.6842655119618581
45,141,4.5,77,1.2730741578244849,2.2399914299409844
45,143,10.639411878723083,76,0.8516824460571975,1.7839788278134503
46,144,8.476358405310188,67,1.273329627007903,1.8465079503304551
44,147,8.389057782609013,53,1.5129007189273653,1.8056405821371202
47,142,10.492429607059517,75,1.2923722158931212,1.7417266791547932
49,131,11.079861530702974,125,0.8,2.1247697790598132
46,138,9.009862064119952,88,1.1466046535704708,1.9609814060671023
49,131,9.783191615434257,125,0.8,2.2797550603949093
48,134,4.5,104,1.1079178215134273,2.4598268445489557
45,145,9.435936800176401,61,1.2823690443041567,1.8290271084904577
46,142,4.5,70,1.6926650206273652,2.482335218340817
47,139,9.655570467364488,81,1.2571760357504882,1.9073105164077175
47,140,5.496389426978228,75,1.5114254800819589,2.298309253933343
47,137,11.633810662591845,102,1.2278957159022517,1.7821753811168475
47,136,4.5,89,1.49069221360385,2.6
48,137,10.370384545101007,107,0.84776896070601,2.0209989332960965
45,147,9.656075477250086,58,1.140139567067591,1.8498311663762919
45,145,4.5,63,1.3615708917612661,2.4404434278977036
45,143,6.085256856844452,64,1.5412919119488007,2.1983636493300036
46,139,10.593064028317716,91,0.9907836593354611,1.7847038715805814
47,137,9.261543379558692,89,1.24891467432444,2.1743807132611663
45,143,9.530117852365583,73,0.8005144436531042,1.7450154948910774
43,144,9.63933925357347,66,1.1144711830625604,1.7603844274231457
45,139,4.628189669736014,85,1.359544493208724,2.5864786594885656
43,149,10.585870152319437,51,1.1309882130996058,1.68
45,142,9.904527733113493,76,0.8742622026041426,1.9166527919085024
46,146,9.971280480041727,58,1.237570994181788,1.7276831789226963
45,145,10.131549550253924,67,1.196868829175059,1.7508221214100903
47,139,11.725590704548567,88,0.8509364830285201,1.68
47,133,9.83819154662782,124,0.8,1.9918057656046988
